"ID","body","CreationDate","Score","AnswerCount"
    at com.leocat.game.Game.updateGLFW(Game.java:60)
    at com.leocat.game.Game.run(Game.java:132)
    at java.lang.Thread.run(Unknown Source)
</code></pre>

<p>Thanks in advance!</p>
","2019-09-19","0","4"
"57986391","<p>I try to write the duplicate date checking function in Java but the result is abnormal. Could you please help to check the script any wrong? </p>

<pre><code>public boolean DuplicateDate(ExceptGen eg, int dateCount, Ho ho, Date pFromDate, Date pToDate, int d) throws Exception {
    boolean ISDuplicate = false;
    for (int i = 1; i &lt;= dateCount; i++) {
        GO go = ho.getGo(i);
        Date fromdate = go.getDate(1);   // Get From Date
        Date todate = go.getDate(2);     // Get To Date 
        if (d != i &amp;&amp;  ((todate.getValue().compareTo(pFromDate.getValue()) != 0 &amp;&amp;
                                pToDate.getValue().compareTo(fromdate.getValue()) != 0))) {
            ISDuplicate = true;
            break;
        }
    }
    return ISDuplicate;
}
</code></pre>

<p>The fail result as follows: </p>

<pre><code>  From Date (YYYY-MM-DD)     To Date (YYYY-MM-DD)      
1.  2019/01/01                  2019/01/06

2.  2019/01/06                  2019/01/12

3.  2019/01/12                  2019/01/13
</code></pre>

<p>The problem as No#1 and No#3 path to show the duplicate record. </p>
","2019-09-18","-2","1"
"25099255","<p>I'm preparing for OCA Java exam and got this question wrong. I can't see why the <code>return</code> statement is unreachable. My thinking is that even if an exception is thrown it will be caught, the statement in the finally block executed and then the return statement is executed, or is it the case that the thread does not execute the return statement if an exception is thrown? More generally, can somebody explain the rules of what happens in the case of an exception being fired and in which cases statements after the finally block are executed or not. For some questions I am getting this correct and for others I am not so I am not clear on the exact compiler rules here.</p>

<pre><code>public float parseFloat(String s){
   float f = 0.0f;
   try{
      f = Float.valueOf(s).floatValue();
      return f ;
   }
   catch(NumberFormatException nfe){
      System.out.println(""Invalid input "" + s);
      f = Float.NaN ;
      return f;
   }
   finally { System.out.println(""finally"");  }
   return f ;
}
</code></pre>
","2014-08-02","0","2"
"33589662","<p>I have an issue walking through my tree and checking all of the items to see if the tree contains that item. I have to do it with an Object... Is there anybody who can help? </p>

<pre><code>testSet.clear( );
    testSet.add( 10);
    testSet.add( 20);
    testSet.add( 30);
    testSet.add( 40);
    testSet.add( 15);
    testSet.add( 25);
    testSet.add( 5);
    testSet.add( 1);
    assertFalse(""contains must return false for the element 80"", testSet.contains(80));
    assertFalse(""contains must return false for the element 3"", testSet.contains(3));
    assertTrue(""contains must return true for the element 10"", testSet.contains(10));
    assertTrue(""contains must return true for the element 5"", testSet.contains(5));
    assertTrue(""contains must return true for the element 1"", testSet.contains(1));
    assertTrue(""contains must return true for the element 20"", testSet.contains(20));
    assertTrue(""contains must return true for the element 25"", testSet.contains(25));
    assertTrue(""contains must return true for the element 40"", testSet.contains(40));       
    testSet.clear( );
    assertFalse(""contains must return false for any element after a clear"", testSet.contains(10));
</code></pre>

<p>I am getting the error:
assertTrue(""contains must return true for the element 20"", testSet.contains(20)); </p>

<pre><code>public boolean contains(Object o) 
{
    if (o == null)
    {
        throw new NullPointerException(""Null Items are not allowed in the Tree"");
    }
    Node cur = root;
    for(int i =0; i &lt;size -1; i++)
    {
    if(cur.item.equals(o))
            {

                return true;
            }
            if(!cur.item.equals(o))
            {
            cur=cur.lChild; 

                if (cur.item.equals(o))
                {
                return true;
                }
                if (!cur.item.equals(o))
                {
                    cur=cur.lChild;
                }
                if (cur.item.equals(o))
                {
                    return true;
                }
                else
                {
                    return false;
                }

            }


        else{
                cur = cur.rChild;
                if(cur.item.equals(o))
                {
                    return true;
                }
                if (!cur.item.equals(o))
                {
                    cur=cur.rChild;
                    if (cur.item.equals(o))
                    {
                        return true;
                    }
                    else
                    {
                        return false;
                    }
                }
        }




        }
    return true;
}

}
</code></pre>
","2015-11-08","-1","1"
"33590164","<p>Intro to CS student here. </p>

<p>I've been struggling to find a solution after spending a lot of time reading my text book and reviewing my professors slides.</p>

<p>Basically my program needs to read from an input file and make corrections, one of the corrections must be capitalizing all individual lowercase <strong>""i""s</strong> and outputting the corrected file. </p>

<p>I have the input/output part taken care of but now I'm just plain stuck.</p>

<pre><code>    import java.io.*;
    import java.util.*;

public class WP {
public static void main(String[] args) throws IOException {

    Scanner input = new Scanner(new File(args[0])); // first argument is input filename
    PrintStream output = new PrintStream(new File(args[1])); // second arg is output filename

    stripSpaces(input, output);
    capCorrection(input, output);

}

    static void stripSpaces(Scanner input, PrintStream output) {


    String text = """";
    while (input.hasNextLine()) {
        text += input.nextLine() + ""
"";
    }

    final int State_INIT = 0;
    final int State_SEEN_SPACE = 1;

    int state = State_INIT;

    for (char c : text.toCharArray()) {
        if (state == State_INIT) {
            if (c == ' ') {
                output.print(c);
                state = State_SEEN_SPACE;
            } else {
                output.print(c);
            }
        } else if (state == State_SEEN_SPACE) {
            if (c != ' ') {
                output.print(c);
                state = State_INIT;
            }
        }
    }
}

    static void capCorrection(input, output);

    String text = """";
    while (input.hasNextLine()) {
        text += input.nextLine() + ""
"";
    }

    final int State_INIT = 0;
    final int State_SEEN_I = 1;

    int state = State_INIT;
</code></pre>
","2015-11-08","-5","1"
"17055407","<p>I have this piece of code that recursively gets all permutations of Strings in a set: </p>

<pre><code>public static List&lt;List&lt;String&gt;&gt; combinations(List&lt;String&gt; strings)
{
    if (strings.size() &gt; 1)
    {
        List&lt;List&lt;String&gt;&gt; result = new ArrayList&lt;List&lt;String&gt;&gt;();

        for (String str : strings)
        {
            List&lt;String&gt; subStrings = new ArrayList&lt;String&gt;(strings);
            subStrings.remove(str);

            result.add(new ArrayList&lt;String&gt;(Arrays.asList(str)));

            for (List&lt;String&gt; combos : combinations(subStrings))
            {
                combos.add(str);
                result.add(combos);
            }
        }

        return result;
    }
    else
    {
        List&lt;List&lt;String&gt;&gt; result = new ArrayList&lt;List&lt;String&gt;&gt;();
        result.add(new ArrayList&lt;String&gt;(strings));
        return result;
    }
}
</code></pre>

<p>If my arraylist holds too many values, it overflows the stack. I have since learned that transforming the algorithm from recursion to iterative would help me solve this memory issue since I would be handling the stack myself on the heap rather than using the native stack. I have never done this before and cannot wrap my head around how to do that with this problem. My problem is not as simple as the examples of seen of this transformation, so some hints as to the how I could achieve this would be much appreciated. </p>
","2013-06-11","0","2"
"33590339","<p>I am trying to compare dates in order to find the two closest dates to the current date (today's date). </p>

<p>However, I am not getting the expected result using <code>Date.before()</code>.</p>

<p>Code here:</p>

<pre><code>Date currentDate;
SimpleDateFormat sdf = new SimpleDateFormat(""dd/MM"");

public Date getDate(){
    currentDate = new Date();
    //Toast.makeText(Happenings.this, currentDate, Toast.LENGTH_SHORT).show();
    return currentDate;
}

public String[] compareDate(Date currentDate){
    String[] closestDates = new String[2];
    //Toast.makeText(Happenings.this, sdf.format(currentDate), Toast.LENGTH_SHORT).show();
    try {
        Date date1 = sdf.parse(""20/01"");
        Date date2 = sdf.parse(""09/08"");
        Date date3 = sdf.parse(""24/12"");
        Date[] availableDates = {date1, date2, date3}; // dd/mm
        //Toast.makeText(Happenings.this, sdf.format(date1), Toast.LENGTH_SHORT).show();
        if (currentDate.before(date3)) {
            Toast toast = Toast.makeText(Happenings.this, ""Before Festival"", Toast.LENGTH_SHORT);
            toast.show();
        }
    }
    catch (ParseException e){
        Toast.makeText(Happenings.this, ""Catch"", Toast.LENGTH_SHORT).show();
        e.printStackTrace();
    }


    return closestDates;
}
</code></pre>

<p>What I am getting now is that <code>currentDate.before(date3)</code> evaluates to false and <code>currentDate.after(date3)</code> evaluates to true. This is different from expectation as <code>08/11</code> should be before <code>24/12</code>.</p>
","2015-11-08","0","1"
"33590819","<p>Hi I'm pretty new to java and I'm not sure how to complete my code.  I'm trying to write a program that reads a .txt file and fixes any spacing issues within the text.  I have written a code that places a space between each word, but I'm not sure how to get it to place two spaces after a ., !, or ?</p>

<p>Here is what I have so far:</p>

<pre><code>import java.io.*;
import java.util.*;

public class Word_Processor
{
    public static void main(String[] args)
    throws FileNotFoundException
    {
        Scanner input = new Scanner(new File(""Programming3_text.txt""));
        PrintStream output =
            new PrintStream(new File(""Programming3_text_fixed.txt""));
        while (input.hasNextLine())
        {
            String text = input.nextLine();
            echoFixed(text, output);
            echoFixed(text, System.out);
        }
    }
    public static void echoFixed(String text, PrintStream output)
    {
        Scanner data = new Scanner(text);
        if (data.hasNext())
        {
            output.print(data.next());
            while (data.hasNext())
            {
                output.print("" "" + data.next());
            }
        }
        output.println();
    }
}
</code></pre>

<p>I tried adding IF statements but that would not work.  Like I said I'm a novice to Java and programming so any help on this issue would be greatly appreciated.</p>
","2015-11-08","0","1"
"49783627","<pre><code>for(List&lt;String&gt; wlist : an.getSortedByAnQty())
</code></pre>

<p>I am getting the error:</p>

<blockquote>
  <p>Can only iterate over an array or an instance of java.lang.Iterable</p>
</blockquote>

<p>What does this mean? How can I fix it?</p>

<pre><code>import java.io.*;

import java.util.*;

public class Main {

  public static void main(String[] args) throws FileNotFoundException {

    String home = System.getProperty(""user.home"");
    String allWords = home + ""/allwords.txt"";
    Anagrams an = new Anagrams(allWords);
    for(List&lt;String&gt; wlist : an.getSortedByAnQty()) {
      System.out.println(wlist);
    }
    System.out.println(""************************"");
    Scanner scan = new Scanner(new File(home, ""wordsToFind.txt""));
    while(scan.hasNext()) {
      System.out.println(an.getAnagramsFor(scan.next()));
    }
    scan.close();
  }
}
</code></pre>



<pre><code>import java.util.Iterator;
import java.util.List;

public class Anagrams implements Iterable&lt;List&lt;String&gt;&gt;{

    public Anagrams(String allWords) {      
    }
    public Object getSortedByAnQty() {          
        return null;
    }
    public char[] getAnagramsFor(String next) {             
        return null;
    }
    @Override
    public Iterator&lt;List&lt;String&gt;&gt; iterator() {              
        return null;
    }
} 
</code></pre>
","2018-04-11","1","1"
"33590976","<p>So I have a homework assignment that requires me to do the following:</p>

<ul>
<li>The company has recently changed its total annual compensation policy to improve sales</li>
<li>A salesperson will continue to earn a fixed salary of $55,000.00. The current sales target for every salesperson is $100,000.00.</li>
<li>The sales incentive will only start when 80% of the sales target is met. The current commission is 14% of total sales.</li>
<li>If a salesperson exceeds the sales target, the commission will increase based on an acceleration factor. The acceleration factor is 1.40.</li>
<li>The application should ask the user to enter annual sales, and it should display the total annual compensation.</li>
<li>The application should also display a table of potential annual compensation that the salesperson could have earned, in $5,000.00 increments above the salesperson's annual sales, unitl it reaches 50% above the salesperson's annual sales.</li>
</ul>

<p>So, this is an example of the table I have to create, and it is assuming total annual sales of $100,000.00. So it would look something like this:</p>

<pre><code>Total Sales Total Compensation
------------------------------------------------------------------
100,000 &lt;&lt;Program Calculated Value&gt;&gt;
105,000 &lt;&lt;Program Calculated Value&gt;&gt;
110,000 &lt;&lt;Program Calculated Value&gt;&gt;
115,000 &lt;&lt;Program Calculated Value&gt;&gt;
120,000 &lt;&lt;Program Calculated Value&gt;&gt;
125,000 &lt;&lt;Program Calculated Value&gt;&gt;
130,000 &lt;&lt;Program Calculated Value&gt;&gt;
135,000 &lt;&lt;Program Calculated Value&gt;&gt;
140,000 &lt;&lt;Program Calculated Value&gt;&gt;
145,000 &lt;&lt;Program Calculated Value&gt;&gt;
150,000 &lt;&lt;Program Calculated Value&gt;&gt;
</code></pre>

<p>The above table is an example! It will be different based on the annual sales that is input. </p>

<p>The application must also meet these technical requirements:</p>

<ul>
<li>The application should have at least one class, in addition to the applications controlling class</li>
<li>Your code must use a method to do the calculation for compensation</li>
<li>The source code must demonstrate the use of conditional and looping structures</li>
<li>There should be proper documentation</li>
</ul>

<p>Basically, I am building this on top of the previous weeks assignment which was to to build a app that calculates the total annual compensation of a salesperson. </p>

<ul>
<li>A salesperson will earn a fixed slary of $55,000.00</li>
<li>A salespeson will also receive a commission as a sales incentive. Commission is a percentage of the salesperson's annual sales. The current commission is 14% of total sales.</li>
<li>The total annual compensation is the fixed salary plus the commission earned.</li>
</ul>

<p>So, the problem I am having is, I am very confused with this. And I am getting an error which I will show below, and when I run the program I get this result:</p>

<pre><code>run:
This is a console based application that calculates the total annual compensation of a salesperson.
Just follow along with the prompts, and insert the correct data.
---------------------------------------------------------------------------
Enter salesperson's annual sales
/* NOTE: I INSERTED THE BELOW VALUE OF 100000 */
100000
Total annual compensation: $69000.00
0.0
$55000.00
Total Sales      Total Compensation
ERROR: Please enter a valid sales amount.
Press enter to exit.
</code></pre>

<p>So in the while loop I get the error:</p>

<pre><code>'void' type not allowed here
'void' type not allowed here
not a statement
----
(Alt-Enter shows hint)
</code></pre>

<p>This is displayed here:</p>

<pre><code>while (annualSales &lt;= annualSalesTable) {
    System.out.println(annualSales) + ""	"" + calculate.printAnnualCompensation();
    annualSales = annualSales + 5000;
}
</code></pre>

<p>I don't know how to fix this. Here is the code, there are two classes SalesPerson.java which is the main class, and then Calculate.java:</p>

<p>SalesPerson.java:</p>

<pre><code>package salesperson;

import java.io.IOException
import java.text.DecimalFormat;
import java.util.Scanner;

public class SalesPerson {
    public static void main(String[] args) {
        Scanner in = new Scanner(System.in);

        System.out.println(""This is a console based application that calculates the total annual compensation"");
        System.out.println(""Just follow along with the prompts, and insert the correct data."");
        System.out.println(""----------------------------------------------
"");

        getInput(in);

        try {
            System.out.println(""Press Enter to exit"");
            System.in.read();
        }
        catch(IOException e) {
            e.printStackTrace();
        }
    }

    public static void getInput(Scanner in) {
        Calculate calculate = new Calculate();
        double annualSales;

        try {
            System.out.println(""Enter salesperson's annual sales"");
            if(in.hasNextDouble()) {
                annualSales = in.nextDouble();

                if (annualSales == 0)
                {
                    System.out.println(""Please enter a valid annual sales amount."");
                }
                else 
                {
                     double tot = calculate.calcCompensation(annualSales);
                     DecimalFormat decFormat = new DecimalFormat("".00"");
                     System.out.println(""Total annual compensation: "" + ""$"" + decFormat(tot));
                     /* NOTE: I DO NOT KNOW HOW TO GET annualSales to populate this! */
                     calculate.printAnnualCompensation();

                     System.out.println();
                     System.out.println(""Total Sales	Total Compensation"");

                     double annualSaleTable = annualSales * 1.5;

                     while(annualSales &lt;= annualSaleTable) {
                         System.out.println(annualSales) + ""	"" + calculate.printAnnualCompensation(); /* ERROR HERE */
                         annualSales = annualSales + 5000;
                     }
                }
            }
        }
        catch(Exception ex)
        {
            System.out.println(""ERROR: Please enter a valid sales amount."");
        }
    }
}
</code></pre>

<p>Here is the Calculate.java class:</p>

<pre><code>package salesperson;

import java.text.DecimalFormat;

public class Calculate {
    private double annualSales;
    private double comissionRate = 0.14;
    private double fixedSalary = 55000.00;
    private double salesTarget = 100000.00;
    private double accelerationFactor = 1.40;

    public double calcCompensation(double annualSales) {
        // Sets the annual salary to multiply by commission rate and then assign the total to currentComm
        double currentComm = annualSales * comissionRate;
        // Adds currentComm variable to the fixSalary variable and assigns that total to the ""total"" variable
        double total = fixedSalary + currentComm;

        return total;
    }

    public double getCommission() {
        return this.annualSales * this.comissionRate;
    }

    public double annualSales(double anSales) {
        annualSales = anSales;
        return annualSales;
    }

    public void printAnnualCompensation() { /* THIS IS THROWING ERROR ON MAIN CLASS */
        DecimalFormat decFormat = new DecimalFormat("".00"");

        /** 
          * Total sales that is less than 80% of the target = no commission
          * Total sales that is between 80% of the target and the less than the target - 14%
          * Total sales that is equal or exceeds the target sales is 14% * 1.4 or 19.6%
         */

        double total = this.fixedSalary;

        // Getting the percentage of the target achieved
        double percentage = (this.annualSales / this.salesTarget) * 100;
        System.out.println(percentage);

        if (percentage &lt; 80) {
            // Do nothing, don't get commission if the percentage is less than 80% of target
        } else if(percentage &gt; 80 &amp;&amp; percentage &lt; 100) {
            // Total = annualSalary + commission
            total += getCommission();
        } else if (percentage &gt;= 100) {
            // total = annualSalary + (commission * accelerationFactor);
            total += (getCommission() * this.accelerationFactor);
        }

        System.out.println(""$"" + decFormat + format(total));
    }
}
</code></pre>

<p>So, this is not working at all for me, I am still needing the table to work which I can not get. I also need it to meet the requirements, but to me it seems like I have a lot of code that is just sitting around doing nothing or I am replicating everything, but I do not know how to clean it up.</p>

<p>I do not expect you guys to do it for me, I just need help doing this, because I am getting so lost and frustrated!!</p>

<p>Thanks for any help you can give me!</p>
","2015-11-08","0","1"
"33591387","<p>I am having a little trouble figuring out what is going on in my code (Go figure...)
Some of my final int values I have not touched on yet, but I will after I can get some of these other issues sorted out. </p>

<ol>
<li><p>I cannot figure out why after changing correctGuess to true I cannot receive more input from my user before the program exits to decide if they'd like to keep playing.</p></li>
<li><p>This is supposed to take the milliseconds from someone's computer and gather a random number between 1-110, but sometimes I get negative numbers and cannot seem to figure out what the issue is with that.</p></li>
</ol>

<p>Any help would be appreciated...</p>

<pre><code>import java.util.Scanner;
import java.util.Random;

public class GuessingGame {
    private static final int MIN_NUMBER = 1;
    private static final int MAX_NUMBER = 110;
    private static final int EXIT_VALUE = -1;
    private static final int MAX_GAMES = 256;


    public static void main(String[] argv) {
        System.out.println(""*** You are playing the CSC110 Guessing Game ***"");
        Scanner scanner = new Scanner(System.in);

        int totalGames = 0;
        int wonGames = 0;
        int guess = 0;

        boolean playing = true;

        while (playing) {
            boolean correctGuess = false;
            totalGames++;

            Random rg = new Random(System.currentTimeMillis());
            int n = MIN_NUMBER + rg.nextInt() % (MAX_NUMBER - MIN_NUMBER);


            System.out.println(""Pick a number between 1 and 110 (-1 to exit): "");

            int numberOfTries = 0;

            while (!correctGuess)
            {
                guess = scanner.nextInt();
                numberOfTries++;
                System.out.print(numberOfTries);

                if (guess == n) {
                    System.out.print(""Congrats, it took you "" + numberOfTries + "" try/tries to get the right number!"");
                    System.out.print(""Do you want to play again? (Yes/No)"");
                    correctGuess = true;
                }
                else if(guess != n &amp;&amp; numberOfTries &lt; 5)
                {
                    System.out.println(""nope... 
"");
                }

                else if(guess &gt; n &amp;&amp; numberOfTries &gt;= 5)
                {
                    System.out.print(""Try something lower 
"");
                }
                else if(guess &lt; n &amp;&amp; numberOfTries &gt;= 5)
                {
                    System.out.print(""Try something higher 
"");
                }
            }
            String playAgain = scanner.nextLine();
            if(playAgain.equals(""Yes""))
            {
                playing = true;
            }
            else
            {
                playing = false;
            }

        }
    }
}
</code></pre>
","2015-11-08","-1","1"
"41650545","<p>I'm trying to carryout a simple velocity calculations.but my codes wouldn't compile.I'm not sure what's wrong with it. Any help will do me some good as i'm a newbie in Java.</p>

<pre><code>public class VelocityFall
     {
public static void main (String [] a)
     {
    Scanner s = new Scanner (System.in);
    System.out.print(""This program prints a table that shows each 
second,"" 
     +
    ""height from the ground (meters), and the velocity (m/s)
 of a free-  
    falling"" + 
    ""object from an initial height (metres).
Please input the Initial  
     Height H:  "");


    // input/get the value of H from the keyboard
    int H = s.nextInt ();
    // we need to design/output the table by using println with lines and   
    tabs (	)

    System.out.println (""------------------------------------------"");
    System.out.println ("" Second		Height		Velocity"");
    System.out.println (""------------------------------------------"");

    //we now require a for loop
    for (int t = 0; t&lt;=15; t++)
   {
    // we are now going to calculate and output the velocity
    double velocity = Math.sqrt(2*9.8*H);
    System.out.println (t++""		""+H""		""+velocity);

    }
   }
  }
</code></pre>

<p><a href=""https://i.stack.imgur.com/XsZLY.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/XsZLY.png"" alt=""enter image description here""></a></p>
","2017-01-14","-1","1"
"25101383","<pre><code>public class Reverse {

public static void main(String[] args) {
    String [] simpsons = {""Homer"", ""Flanders"", ""Apu""};
    reverse(simpsons);
    System.out.println(simpsons[0] + "" "" + simpsons[1] + "" ""
            + "" "" + simpsons[2]);


} //End main

public static void reverse(String[] list)
{
    String[] temp = new String[list.length];
    for (int i =0; i&lt;list.length; i++)
    {
        temp[i] = list[list.length-i-1];
    }
    //System.arraycopy(temp, 0 , list, 0, list.length);
    list = temp;;
}

}    
</code></pre>

<p>I'm just getting started in Java, and this problem confused me. As you can see, I've solved the problem with the commented out arraycopy method. I'm simply confused as to why the list = temp still returns the original, non-reversed array. I believe I understand conceptually that references are just locations in memory, but doesn't list = temp assign the passed in array to the memory location of temp, AKA the reversed array?</p>
","2014-08-03","0","2"
"17055465","<p>I am trying to use the Java TimerTask to perform a function every 1 minute.</p>

<p>I have the following code:</p>

<pre><code>Public Class SomeClass{
String somevar = 'some text';
Timer timer = new Timer ();
TimerTask hourlyTask = new TimerTask () {
@Override
public void run () {
   I need to access the variable somevar here.
}
};
}
</code></pre>

<p>taken from here: <a href=""https://stackoverflow.com/questions/10748212/how-to-call-function-every-hour-also-how-can-i-loop-this"">How to call function every hour? Also, how can I loop this?</a></p>

<p>The problem is that in the function run(), I need to access some variables that are in the application that contains this TimerTask.</p>

<p>I tried the 'this' keyword, but, obvioiusly, the TimerTask is its own object, so 'this' only refers to items within the TimerTask.</p>
","2013-06-11","1","1"
"41651169","<p>In my program Thread T1 spawns a new Thread T2 and calls join on that thread (i.e. T2.join ) and this newly spawned thread T2 calls join on T1 (i.e. T1.join). This is causing thread blocking. How this can be overcome. 
My Program</p>

<pre><code>public class PositiveNegativeNumberProducerV1 {
    static Thread evenThread, oddThread;

    public static void main(String[] args) {

        oddThread = new Thread(new OddProducer(evenThread), ""oddThread"");
        oddThread.start();


    }

}
class EvenProducer implements Runnable {
    Thread t;
    EvenProducer(Thread t) {
        this.t= t;
    }
    public void run() {
        for(int i=1; i&lt;=100; i++) {
            if(i%2==0) {
                System.out.println(""i = ""+i+"":""+Thread.currentThread().getName());
                try {
                    System.out.println(""Now join will be called on ""+t.getName()+"" by thread ""+Thread.currentThread().getName());
                    t.join();
                } catch (InterruptedException e) {
                    // TODO Auto-generated catch block
                    e.printStackTrace();
                }
            }
        }
    }
}

class OddProducer implements Runnable {
    Thread t;
    OddProducer(Thread t) {
        this.t= t;
    }
    public void run() {
        for(int i=1; i&lt;=100; i++) {
            if(i%2!=0) {
                System.out.println(""i = ""+i+"":""+Thread.currentThread().getName());
                try {
                    if(t==null) {
                        t = new Thread(new EvenProducer(PositiveNegativeNumberProducerV1.oddThread), ""evenThread"");
                        t.start();
                    }
                    if(t.isAlive()) {
                        System.out.println(""evenThread is alive and join will be called on ""+t.getName()+"" by thread ""+Thread.currentThread().getName());
                        t.join();
                    }
                } catch (InterruptedException e) {
                    // TODO Auto-generated catch block
                    e.printStackTrace();
                }
            }
        }
    }
}
</code></pre>
","2017-01-14","-1","1"
"25101575","<p>i have this piece of code. I wanted to return to the beginning of loop and ask for user input again. However, it always loops without stopping to ask for input. What is wrong with my code? thanks</p>

<pre><code>while(true){
    ... 
    try {
        int choice = input.nextInt(); &lt;&lt;---=- this should stop and ask for input, but it always loops without stopping.

    } catch (InputMismatchException e){
        &lt;&lt; I want to return to the beginning of loop here &gt;&gt;
    }

}
</code></pre>
","2014-08-03","2","6"
"33591750","<pre><code>class AStudent {
    private String name;
    public int age;
    public void setName(String inName) {
        name = inName;
    }

    public String getName() {
        return name;
    }
}
public class TestStudent2 {
    public static void main(String s[]) {
        AStudent stud1 = new AStudent();
        AStudent stud2 = new AStudent();
        stud1.setName(""Chan Tai Man"");
        stud1.age = 19;
        stud2.setName(""Ng Hing"");
        stud2.age = -23;
        System.out.println(""Student: name=""+stud1.getName()+
                           "", age="" + stud1.age);
        System.out.println(""Student: name=""+stud2.getName()+
                           "", age="" + stud2.age);
    }
}
</code></pre>

<p>How can I enhance the class <code>AStudent</code> by adding data encapsulation to the <code>age</code> attribute. If the inputted <code>age</code> is invalid, I want to print an error message and set the age to 18.</p>
","2015-11-08","2","2"
"33613984","<pre><code> /* To change this license header, choose License Headers in Project Properties.
 * To change this template file, choose Tools | Templates
 * and open the template in the editor.
 */
package javaapplication3;

class Employee {

    private String name;
    private String address;
    private int number;

    public Employee(Employee emp) {
        System.out.println(""Constructing an Employee"");
        this.name = emp.name;
        this.address = emp.address;
        this.number = emp.number;
    }

    /*public Employee(String name, String address, int number) {
        System.out.println(""Constructing an Employee"");
        this.name = name;
        this.address = address;
        this.number = number;
    }*/

    public void mailCheck() {
        System.out.println(""Mailing a check to "" + this.name
                + "" "" + this.address);
    }

    public String toString() {
        return name + "" "" + address + "" "" + number;
    }

    public String getName() {
        return name;
    }

    public String getAddress() {
        return address;
    }

    public void setAddress(String newAddress) {
        address = newAddress;
    }

    public int getNumber() {
        return number;
    }
}

class Salary extends Employee {

    private double salary; //Annual salary

    public Salary(Salary obj) {
        super(obj);
        setSalary(obj.salary);
    }

    /*public Salary(String name, String address, int number, double Salary) {
        super(name, address, number);
        setSalary(Salary);
    }*/

    public void mailCheck() {
        System.out.println(""Within mailCheck of Salary class "");
        System.out.println(""Mailing check to "" + getName()
                + "" with salary "" + salary);
    }

    public double getSalary() {
        return salary;
    }

    public void setSalary(double newSalary) {
        if (newSalary &gt;= 0.0) {
            salary = newSalary;
        }
    }

    public double computePay() {
        System.out.println(""Computing salary pay for "" + getName());
        return salary / 52;
    }
}

public class JavaApplication3 {

    public static void main(String[] args) {

        Salary s = new Salary(""Mohd Mohtashim"", ""Ambehta,UP"", 3, 2000.00); // error why
        System.out.println(""Call mailCheck using Salary reference --"");
        s.mailCheck();

    }
}
</code></pre>

<p>If we removed the comments from the constructor, then it will be okay. Why?</p>
","2015-11-09","-1","1"
"33613928","<blockquote>
<pre><code>{name={doc_count_error_upper_bound=0.0, sum_other_doc_count=0.0,
buckets=[{key=x, doc_count=165324.0}, {key=y, doc_count=100875.0},
{key=z, doc_count=99981.0}, {key=A, doc_count=76631.0}, {key=B,
doc_count=68793.0}, {key=C, doc_count=50717.0}, {key=D,
doc_count=50034.0}]}
</code></pre>
</blockquote>

<p>Here name is the key and right side after <code>{</code> is a value. How can I parse and get the number of ""key"" counts in value side?</p>

<pre><code>Map primaryMap= (Map) result.getJsonMap().get(""aggregations"");

Iterator it = primaryMap.entrySet().iterator();
Map.Entry&lt;String,String&gt; pair=null;
while (it.hasNext()) {
    pair = (Map.Entry)it.next();
    System.out.println(pair.getKey() + "" **********"" + pair.getValue());
    it.remove(); // avoids a ConcurrentModificationException
}

String value= pair.getValue();
String arrr[]=value.split("","");
System.out.println(value);
int senderValue=0;
for (int i = 0; i &lt; arrr.length; i++){
    if(arrr[i].contains(""key"")==true);   
        senderValue++;
}    
</code></pre>

<p>When I run the above code I get this kind of exception:</p>

<blockquote>
<pre><code>SEVERE: Servlet.service() for servlet [spring-web] in context with path [/Reports] threw exception [Request processing failed; nested
exception is java.lang.ClassCastException:
com.google.gson.internal.LinkedTreeMap cannot be cast to
java.lang.String] with root cause
    java.lang.ClassCastException: com.google.gson.internal.LinkedTreeMap cannot be cast to
java.lang.String
</code></pre>
</blockquote>
","2015-11-09","-1","1"
